,Unnamed: 0,Content
2076,3389,"A year after, still a brand new airport, clean, small, and simple."
2077,3390,Brand new airport inaugurated this day.
2078,3393,"Good airport with a lot of different catering options and pretty clean toilets BUT they was no socket to charge my phone close to the gates, only 2 free USB sockets in the entire waiting area. As I had my flight ticket on my phone, I had to pay to have access to a locker where you can charge your phone."
2079,3395,Great airport but loses a star due to uncooperative Ryanair Dispatcher who even at request of Cabin Crew would not assist us to transit to our connecting flight due to late arrival of our first flight. Dispatcher wore hives jacket marked FONZ
2080,3400,A lovely airport with loads of facilities but let down by requirement to pay to charge your phone. A fair distance from Milan though but bus cheap and efficient
2081,3401,First time I depart from Linate since I usually depart from Malpensa. Very modern terminal full of shops and restaurants. Even if the airport is small you have to walk a bit before arriving at the gates.
2082,3402,A small and convenient airport close to the city center of Milan. I can only recommend to fly in and out of Linate.
2083,3403,Small and convenient airport close to the city. Quiet extensive duty free selection considering the seize of the airport
2084,3404,"You don't need anymore to put liquids and electronics out of your bag, you can even get past the security check with your own bottle of water! It's a win"
2085,3407,"The airport is OK, small like any other city airport. Annoying the need to go a longer way up and down and around the airport just to have you go through the shop area."
2086,3409,In the UK-EI departure zone there are not a lot of places where to seat. 5 flights departing at the same time and around 100 chairs.
2087,3410,3 stars for facilities because I am missing a water filling station as common now in many other airports. Had to buy a bottle of water.. and generate plastic waste.
2088,3412,"Most of the businesses were closed as I was on a night flight. However, there was a limousine taxi stand that offered fixed prices to the city, and our family were on our way to Milan in a black Mercedes van(T.M.I as a car guy, I know these vans are literally just vans with Mercedes logos on them) with a reasonable price."
2089,3413,"Great airport, full of facilities at any level (even for non passengers) quite long ques at security controls, so get to the airport at least 3 hours before departure. Arrivals are managed quite fast, customs, immigration and luggage claim are easy. I got my baggage 20 minutes after getting down the aircraft. WiFi is unlimited with no registration and food/beverage is ok price, in the duty free you could also find some good prices on selected products."
2090,3414,"Malpensa had a slight delay. The Emirates lounge was not catered properly and the TSA was very backed up. Even though I git there 3 hours early, I still nearly missed my flight."
2091,3417,One point taken for pre-boarding of PAX to the cold outside and later they complained to us about waiting to enter the aircraft for too long.
2092,3420,"WOW! Actually quite efficient, but the boarding price was a bit disorganized… luckily for us the EK ground crew staff made it (the experience) much more enjoyable and seamless for us at the airport’s Terminal 1. Parking is very far by walking distance, one has to take an extremely long walk on a white bridge."
2093,3422,The airport of Naples is too small for the high traffic. Small terminal also but good security check and duty free
2094,3423,Actually quite lovely. Check in was very quick. There was no line. Security as well was barely 3 minutes. WiFi was great and there were loads of good cafes to attend to. Much better than my previous visits to Italian airports.
2095,3424,"Only a few toilets far away. Quick but not very precise security check with non stop rolley conveyor (quite stupid if people want to grap their things, isn't it?). Quite good and straight navigation. We had no problems to sit. Long lines to Alibus to city center. Also the bus costs 5 € per person which is maybe cheapest from the other options, but still quite expensive for crowded and delayed bus."
2096,3425,"Airport is very beautiful, in principal for spotting, with multiplan parking and her view on the apron. If you must to depart at the sunrise, you can sleep in the airport ;)"
2097,3427,"The airport is very crowded and confusing, with passport control being very hard to find and the general lack of good navigation."
2098,3428,"This disinfection station at the airport is mucho confuso. Also infrastructure is terrible. You know that in some airport in Eastern Europe you have train, public transport, ubers, motorways etc.. Don't get tricked by the image of Western Europe because this place doesn't deserve it at all! Take milion hours in advance to go to the airport. Don;t count on some ticket machine card payment any faicilities from civilized world."
2099,3429,Immigration process is very quick thanks to automatic gates. Quite a lot of choices of food inside the terminal. You can buy Mozzarella di Buffala from the airport (much more expensive than in the city).
2100,3430,"A very nice terminal, clean and has good food and retail outlets airside. Love the charger points on the seats."
2101,3431,"Small and efficient airport! I have flown to Olbia airport many times, and once again I highly recommend it. To date, the airport offers many services for passengers, such as Wi-Fi and the availability of the lounge (which, however, is only accessible by paying and is not part of the Priority Pass network, too bad). The terminal is very new and clean, and the management is excellent! It is also very connected to many Italian and European cities, as well as having 1 intercontinental flight, the very nice Dubai-Olbia!"
2102,3432,"Airport bus is cheap (around 1.30€) but the parking facility is a scam. Entered by mistake and got charged on exit 2.50€ flat fee, despite staying inside no more than 1-2 minutes."
2103,3433,"Olbia airport is the main one in the northern Sardinia area. Paid car parking in good condition. Quick and easy check-in, security check and passport control. I advise all those who need to reach Sardinia to land in Olbia (OLB), because it is well connected with other European airports."
2104,3434,"Once again, very rude personnel at the gate. Same gender discrimination, where the women are allowed to take a suitcase and a purse into hand luggage and men are forced to pay when travelling with suitcase and a backpack. WiFi couldn't obtain IP address"
2105,3435,"Inconvenient shopping at the restaurants (first choose goods, then queue at the checkout and buy a voucher and then queue again and pick up the goods you paid for). Too complicated for me - I don't buy anything there."
2106,3436,"Small but modern airport. The main building is very clean and washrooms are very good to use, too. Maybe the terminal/gates area is a little unorganized."
2107,3437,"Very nice brand new airport, very clean and luminous, unlimited wifi. The airport size is perfect small but not too much, many shops in the boarding area and in the public area as well. Except the fact that the check in and the safety may be very slow that's one of the best airport i've experienced."
2108,3438,Pretty well organized. Some shops and restaurants. More than ok for a small regional airport.
2109,3443,Nothing exceptional about the airport. It is very easy to reach. Easy to navigate. A pity there is very limited viewing on the spectacular surroundings of the airport. The worst thing is the lack of seating: very poor.
2110,3445,"The Trenitalia train goes inside the airport, in a 1-our trip from Palermo. It is a nice and simple airport. It had a clean restroom close to the gates A/B. The only lounge was closed in december/2022 because of Covid (they say). Amiable people on the security line. The departure gate was created for low cost/low fare companies like Ryanair: a large waiting area with a path to the outside, where we took a bus to the plane (hey, great! it was not a long 'death march' to the plane)."
2111,3446,"Very large, spacious airport and well organized down to the smallest details. At the moment there is work underway on the lower and upper levels of the gates and gates to reach the plane"
2112,3447,"I’ve flown to/from this airport so many times, I saw the changes that they have done. They are still renovating it, and they are doing a good job. It remains a small airport, but not in a bad sense. The terrace on departures floor overlooking the sea has always been my favorite spot, hope they finish working on it soon. The arrival on this airport is always so beautiful, so book a window seat!"
2113,3448,"At the Palermo Falcone e Borsallino international airport, located in Punta Raisi, it is very simple to reach it by shuttle bus or regional train. Inside the airport a major change has been made to the arrivals and boarding terminals. as soon as you board, instead of finding yourself under the sun waiting for the bus that will take you to the aircraft, you find yourself under a metal structure equipped with air conditioners"
2114,3450,"Crowded, not well signed airport. Due to so called covid they removed toilet seat, so... looks like you could get covid throu your anus. No paper towels as well (coz you might die of covid when you use towels, obviously better run around with wet hands) in overal a bit messy and not so clean place."
2115,3455,"Small airport in Pescara, Abruzzo.Many flights available; Aerostation very well-located, near the SS5 route and A14 motorway;Also recheable with buses (6-21pm ). Parking is a bit expensive (1 day 6am/22.50 pm €11)"
2116,3457,"Small airport in central Italy. It has 20 flights day A/R. The gates are 3/4. The lavatories are clean. There check in desks very comfortable; security controls average. Boarding always on foot. They do not have fingers. It's very easy to reach it, via BUS/train or car by SS5/ RA PE-CH (highway is free)"
2117,3460,"There is a big lack of seats at Pisa, airside. There are seats for no more than one plane load, and not much room for those who must remain standing. Very uncomfortable."
2118,3461,"kinda crowded, almost no free seats in the gate area. also, the restrooms are way too small for an airport. other than that, pretty good."
2119,3463,The airport certainly looks a bit outdated with the majority of services showing their age but no problems
2120,3465,Not a bad provincial airport. Opportunites to buy a meal were limited to sandwiches. I would have preferred something more.
2121,3466,"Coronavirus standard operation: the single flight that whole day. No cafeteria or restaurant, police checking if you are not an italian running from the country etc."
2122,3467,"Overall good enough for this kind of a reasonable small airport. You can get to the airport with a unmanned people mover from Pisa Central train station and the Airport parking lot. Check happend quickly, but the security check was a bit unhandy. If you have got something inside your suitcase that has to go in a separate box to go true x-ray you don't have any platform to unpack your suitcase, that was in my opinion a bit annoying."
2123,3468,"Walkable to Tower of Pisa in 35 minutes, or €12 by taxi. Useful if your flying Moscow-Bristol via Pisa!"
2124,3469,"All the maine services are covered by this airport. What must be improved it's the boarding area which is very very narrow, short and dark. That's makes boarding very confused."
2125,3473,"It is a small but good airport. The airport located near to the coastline. You can reach by bus or by trolleybus but, if you choose trolleybus, you have to walk next to the road without pavement. The airport has a really good terrace which is free. You can spot your plane from here. There is no big glass so you can take photos. We made a little round before RMI airport due to the airport wasn't in operation yet."
2126,3474,"It is a small but good airport. The airport located near to the coastline. You can reach by bus or by trolleybus but, if you choose trolleybus, you have to walk next to the road without pavement. The airport has a really good terrace which is free. You can spot your plane from here. There is no big glass so you can take photos."
2127,3477,Very clean and organised airport with great views. It is easy to reach by public transport. The duty free store inside was quite small and expensive (the cheapest bottle of water was 1.70 €). There weren't many souvenirs to choose from but that won't dissapoint anyone by the incredible descent and takeoff sceneries.
2128,3478,"The arrivals terminal is very small and easy to navigate but one big dissadvantage is that in order to go in the city centre you don't have a lot of options to choose (even if there are plenty of busses and different routes to different places in Rome, the staff and the bus drivers couldn't help me with any information about where to buy the tickets). In the end I had to choose the bus to Termini, wich wasn't my final destination. There were more than 8 bus stands but no ticket machines. The bathrooms were very clean"
2129,3480,"Bought tickets for bus from Termini to Ciampino Airport could not see any signs where to go and asked for directions, told at side of building found sign which said bus stop to airports but it was only an advert the real stop was way down at the end of the building and could not be seen in the dark. When we did locate the stop the bus was already pulling out and we missed it. It was the last bus at 18.30."
2130,3481,"In my opinion Rome airport is very well located from the city centre . The access is very good , buses leave from Roma termini station every few tens of minutes . The check-in at the airport is without major problems, depending on the volume of passenger traffic. There are no complaints about security control either. The only thing is a bit high prices in duty-free shops and poorly-kept toilets in the area of the departure hall."
2131,3483,"very small and cramped, few places to rest, exercise, shops, queues everywhere. security is more or less moving."
2132,3485,"Airport has a lot of bad reviews. A goodman of these are due to people not reading the info that the airport is shut for a few hours after midnight, so turning up hoping to slip on the floor. Otherwise very efficient, €30 taxi ride from central Rome compares very favourably with UK prices, check in works well, as does security. The Schengen Terminal (A) is buffer than the non-Schengen one, so stay there if flight from B and then move across with an hour to go (or when a flight about to leave B) and you will get to sit in both, unless there is a massive hold up in flights. But all airports a shambles in such situations. Wifi is very fast and unlimited in time which is also nice and a fair number of power points dotted about."
2133,3488,"Improved airport services, fast check-in and reasonable queues. excellent catering and affordable prices. Excellent train connects from Rome Termini to Fiumicino airport"
2134,3490,"Always a pleasure travelling through FCO airport, modern and full of shops and restaurants to spend some time while waiting, security checks very quick and wifi available. One of the best airports in Europe."
2135,3491,This review is about arrival. The airport is quite nice although some passages are not too wide. Immigration is quite slow and baggage claim is very slow.
2136,3492,"Facilities on the Schengen side have improved much since the renovation. Airport is still very well connected by train. What has got worse though (and this is a luxury/niche problem), is the Schengen lounge for Star Alliance Gold travelers. Previously, the Star Alliance Gold lounge was excellent. But, now this one is no longer accessible, and the contract lounges aren’t as good (especially overcrowded). I admit, it’s a luxury problem"
2137,3493,30 minutes away from Rome Termini central train station via Leonardo express train. Make sure to take only Leonardo express. Terminal was nice
2138,3494,"Very big airport, the lounge in Terminal 3 was very small and not clean. Nice planespotting areas placed around the airport."
2139,3496,The capital's airport is beautiful! Easy to reach and very modern and technological (and also smart)! I recommend everyone to go there...
2140,3498,"Nice small airport. The free-WiFi doesn't work, but the check-in is very very fast and the security check really amazing :) Not a lot of duty free shops. The way to go to the airport is very good. The boarding area offers a very good sight on the tarmac."
2141,3499,"Small airport. There is a store with wine, pasta and other small items. We didn’t find fault with our carry-on luggage, although we had a noticeable excess. Other passengers' luggage was weighed and they even offered to pay for excess weight of 1 kg."
2142,3500,Very beautiful and cared for
2143,3502,much beter than manchester no quewing and being prodyed about there 100
2144,3504,Italien class airport :-(
2145,3505,Very nice stuff
2146,3506,Small and chaotic low budget airport. Completely overpriced transfer by local bus.
2147,3507,"This airport limits the time for passing the security check. One cannot pass security only 120 minutes before the flight. This also limits the time into the lounge, located in the airside. The lounge doesn't have attendants so a PIN is necessary to get in. This PIN is acquired before the security check."
2148,3508,"Since my flight was the last that day, Duty Free was closed, as well as other shops. The only place to be open was a mix of a coffeeshop and a store."
2149,3509,"Train to the Airport is okay, sadly Airport is far away from City Center. Small But really nice Airport, good Prices, normal to long Queues and friendly Staff. just the wifi was too slow I can recommend this little Airport :)"
2150,3510,"Close enough to Udine. If you have an early flight and get there early its a breeze otherwise the security is a little slow, but that is a necessary delay for travelers today. There are connections available to major cities in Italy as well as neighboring countries. It gets me where I want to go without having to drive to Marco Polo. There is a toll from Udine, about 4 Euros but then again its less than going to MP which would be about 9 Euros. We use it always and its quite perfect for our needs."
2151,3511,"A small,old airport,but very useful to get in that zone"
2152,3512,A well laid out airport. All amenities at hand and not too large to find your way around.
2153,3514,"the breakfast in all the bars is very good, the merchandising is fabulous not to mention the entrance"
2154,3515,Arriving in TRN is fine it is relatively small and there were only small queues at immigration. The train is the easiest way to the city. Onward bus connections are a little more complicated for first time arrivals.
2155,3516,The airport is easy to get to from the the city by the train link. The airport is small and easy to travel through. The lounge gives good views over the runway. Facilities are limited.
2156,3517,"The airport have now a very good terminal, with very nice shops, various bar and restaurants, also local food and beers. It's not yet so easy get to the airport ( because I think the train is always the better way to go to the center of a town, and the Turin one, it arrive nowhere in the north of city). By the way there is now Car2Go with a small parking outside the terminal, so it's cheaper and faster going where you want to go in Torino. I love Turin Airport so much...."
2157,3518,"Small one. But it has all you need. Very fast security check. Train to the airport, unfortunately it doesnt go often and not to the city center. Awesome view over Alps when starting/landing"
2158,3519,"very smart airport; easy to reach from city center even by car or bus. I think that bus service should be improved as many taxis await without clients while bus park are crowded and bus seems not to be enough. only one bus company serves airport: competitors? good fast track service: 5€ if you do not have any VIP card or status; even lounge is available paying. landside area with a bad and expensive restaurant, while airside had some better place to eat. no regional food instead you can find mozzarella from napoli; quite tricky. security staff rude and sometimes impolite often engaged in personal discussions. it could be better."
2159,3520,"It is a small airport, but well organised. Pubblic transport to city is not so good, but access from motorway is very easy, no problem to get there by car or taxi. Security might take some time in rush hours, but is efficient. Plenty of waiting places, some good shops."
2160,3521,"Nel.y asphalted way to the airport, arrival smooth and fast. No check-in-in (everything online), fast track up to its name, great shops (the only Tiger shop in an Italian airport), wifi very fast and easy to connect. Sandwiches as well a typical cappuccino with croissant very expensive, for being in Italy. Piemonte lounge clean with nice assortment of food and drinks. Easy access on board with channel to the bridge. Upon arrival, you are led again on the shop level, with access to arrival via escalator. Nice thing if you feel like having a coffee"
2161,3522,"Flying over 40 years from this airport, my home town. Now it is modern, efficent, everything nice and smooth running. Just baggage claim is sometimes slow in peak hours. Taxis to city quite expensive and sometimes low quality."
2162,3523,Pretty quiet airport. Really spacious. Sometimes really crowded like in my flight but it is nice with alot of services. Security was slow.
2163,3524,"Security was fast. Not much food or beverages available near the gates, nothing downstairs at all. Huge line for the one place upstairs. No working urinals in the men's room, and only two stalls."
2164,3525,"Check-in was long but with RyanAir what do you expect? Excellent wifi, fast security, and decent restaurants. The only airport I have loved in Italy."
2165,3527,Great signage for English speakers. A large carpark at the front and an excellent dock attached to the facility for easy transfer to and from the Venetian islands. All staff were very helpful and very pleasant.
2166,3529,"Best airport in Italy, quite well kept and with a nice view of the lagoon. One of the best lounges in Europe. Multiple parking quite close to the terminals"
2167,3531,"First time at this airport. Its very good. Big windows for spotting planes. You have a direct bus service from venice, venice mestre, lido di jesolo and other major attractions around the airport."
2168,3532,"Okay airport quality, security check goes smoothly, though long (July 2022: 25+ mins waiting). There were enough seats for waiting passengers, clean toilets and good quality wifi - 0,5 mb/s for non registered users and 5 for 3 hours for e-mail verified users, everything for free. Silent airport - you need to look at the information boards by yourself, there are no callouts. There's bus and boat to the city centre (or also Mestre city), but it requires an additional type of public transport ticket. Expensive food and drinks. No viewing terrace, unless you go to lounge probably (can't be fully sure of it, as I didn't try it during my visit). Bad problem situation handling - Easyjet flight to Berlin was delayed and the passengers did not know for a long time where to go, help point didn't open for quite a time as well."
2169,3533,"This time getting to the airport was way smoother than at arrival, but again the bathrooms need an refreshment and also the non-Schengen gates area was cramped. By the time boarding started everyone was sweating and because of the airport's way of organization, we also left Treviso 30 minutes late. Otherwise, the rest of the airport had a great Duty Free area with lots of souvenirs to choose from and over all the airport's presentation impressed me."
2170,3534,"The bathrooms were quite outdated and also at the security control there were not enough employees for the number of passengers arriving. The transit system to and from the airport is chaotic, with plenty of busses (especially the no. 101 to Padua) that didn't stop at the bus station and continued their journey without picking the passengers that were waiting to get at their hotels and rest."
2171,3535,"Small airport we just arrived here we didn't try the departure from here. The WC was ok. The bus stop to the railway station is really close, you can use it to reach the railway station."
2172,3539,"Short ways, easy access (public transport), efficient. But: Taxis are expensive from Trevino center or station to the airport."
2173,3540,"Small airport only couple of gates, check-in que was long, almost no facility, food was limited for our long waiting time."
2174,3542,Airport has been well renuved since the last time i was here (last year). there are significantly more boards with english and there is a phone/laptop charger station thing.
2175,3543,Pretty small but i see they are making a new terminal for the winter olympics in 2026! Very far from where we stayed but thats fine
2176,3544,"VRN offers a quick and cheap direct bus-link to Verona Porta Nuova railway station, running about every 20 minutes throughout daytime, and taking just 15 minutes to cover the distance. The passenger terminal proper has the pros and the cons of a small-scale airport, with minimal time wastage going from plane-side to kerbside, but with limited retail offers. Yet, it does the job very nicely."
2177,3545,aeroporto molto piccolo ma molto ben costruito. all'esterno all'entrata dell'aeroporto ci sono dei lavori in corso che ti costringeranno a fare un giro un po' più lungo per raggiungere i check-in o i controlli di sicurezza. invece all'interno e' tutto ben organizzato e anche per le persone appena atterrate gli aspetterà una sala ben ventilata e strutturata con i bagagli che arrivano intorno ai 2/5 minuti.
2178,3546,"Again, small and nothing to do. Only 2 small cafe’s. I hope the new terminal is going to be better."
2179,3547,Quite small airport. Nothing big to do. Wifi isn’t really good. Immigrations and Custums only had 1 person which took almost 2 hours to get there. Only 2 Facillites. Wifi was good but it was hard to connect. No food at all only sweets and chocolates exept for 2 very small cafe’s. I did notice a new terminal is getting built so could be better!
2180,3551,ben attrezzato voli nazionali internazionali --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2181,3552,"Very nice airport, no fingers but only bus taxi, good personal and infrastructure, out of airport there are the bus for the central station of verona every 20 minutes, not too much expensive (6 euros)"
2182,3559,"Maybe there is a little rose tinted glasses effect being on holiday, but I had no issues with the airport. Everything seemed to go to plan. It is a little away from the resort I was heading to, but they laid on a bus."
2183,3560,"The airport is a bit of a throwback to the airports of the past. Not a bad thing, to be honest. The only thing which I really disliked about the airport was that everything in the shops was priced in US$ and I was carrying Jam$."
2184,3561,mbj is a comfortable modern airport check in can be very chaotic especially in peak season nov-apr after check in upstairs is spacious with lots of shops and seating
2185,3562,"As with a lot of airports, having priority checked bags means nothing because they don't come out first. This was another example of where I had to wait 20 mins for my bag even though it had a priority tag. The first two deliveries of bags were non-priority, so it makes a joke of the priority system"
2186,3563,"Used Club Mobay lounge - well worth it, good food and drink and super quick WiFi. Passport and security checks were quick. Plenty of shops and restaurants, big, clear windows to see outside."
2187,3564,Extremely high prices for food and duty free. Staff at food court was such unfriendly and aggressively demanded a tip of 15 to 20% for such a poor service.
2188,3565,Extremely extensive Food/drinks after passing the security check. Also the duty free shop is overprized.
2189,3566,"Checkin is a nightmare. Why easy, when complicated works as well? Waited 1,5 hours, had to do nonsens manual paperwork at the desk. Like writing an additional tag for the suitcase, because own tags are not enough? Food and retail service behind security are very good and variegated."
2190,3571,到着免税の場所がわからず、工事中だったが公式HPにも古い情報しかなかった。国際線ターミナルから地下鉄のある国内線ターミナルまで15分くらいバスに乗るのがだるい。
2191,3572,"Getting to the airport itself was good, the facilities were nice to help us disembark the aircraft and continue our journey. Baggage claim took a while, but immigration and customs was good. A Customs officer asked us nicely if we would participate in a dog drug training test, which me and my family said yes. They placed a scent chip into one of our pockets and the dog sniffed us, and they thanked us for helping with the test before we returned the chip. Fukuoka was a great airport, and I enjoyed it much! Except the WiFi of course. The WiFi was slow and messages often failed to send."
2192,3573,リニューアルされ、地下鉄駅が近くなり、非常に便利な空港となった。 空港内施設も充実している。
2193,3574,The customer service at the premium counter and premium lounge was very good! !
2194,3575,"Domestic terminal renewed with more places to eat before security. International terminal inconvenient access, need to take terminal bus from domestic terminal"
2195,3576,"Great access from city center, facility was not up to expectation. No credit card lounges on air-side either."
2196,3577,"The most wonderful airport staff I have ever experienced. They helped immediately locate my lost bags and paid for their delivery from Shanghai to the hotel I was staying in. I was blown away by their politeness, helpfulness and all round excellence. Thank you Fukoaka!"
2197,3578,Many place is long que but not displaying airline signboard. I mistake different airline check in que..
2198,3579,"A small, efficient international airport. Only odd thing is that the subway does not serve the international terminal. Passengers must take a free shuttle bus, which goes around the airport. The bus from international terminal to domestic terminal takes almost as long as the subway trip to the centre of the city."
2199,3580,"Fukuoka Airport itself is very close to the city, and there is a subway to reach it. However, to get to the domestic terminal, you have to take a free shuttle bus to the international terminal, but it is very fast. Regardless of whether the airport is international or domestic, it is practical but not flashy, so as to suit the characteristics of Fukuoka people."
2200,3582,Food and retail service are mainly before the security check gate. Japan Airline's CIP Lounge is available but a little small. Beer servers are nice.
2201,3583,5/5. An small airport but very nice and clean. I am not gonna tell you why but Hiroshima is my favourite. There is a balcony where you can see all of the airport.
2202,3584,Quaint small airport that is in no way busy. This airport is a long way out of town so be prepared for the 30min bus ride out of Hiroshima to get there.
2203,3585,"The airport is located 50 km from Hiroshima, with good and convenient connections. Small, well organize, friendly staff, no free WiFi. Good accommodation in Hiroshima Airport Hotel (5 min. walk from the terminal)."
2204,3586,"Convenient and surprisingly well-deserved in regard to its location and size. There is even a Starbucks cafe where you can enjoy Japan's westernmost Starbucks Espresso. Access is by bus or taxi to the city 13km away. The observation deck offers a great panorama view over the runway to the North and over the reef to the South. The Food court is convenient and serves local dishes such as Yaeyama Soba and Ishigaki Beef bowls. Currently, only domestic flights are available however the airport has a brand new International terminal ready for flights to Taiwan, Hong-Kong, and Singapore as soon as things become normal again."
2205,3587,"Smaller Aipport with basic facilities. Used taxis to and from. Starbucks landside, but not much airside."
2206,3588,"Very nice small airport with Hawaiian feeling. Ground transportation provided by effective buses from Ischigaki. Airport is clean, and very fast go -through. The shopping facilities are basic, but down-town priced food and drinks are nice. Check-in, baggage drop-off and security is a breeze."
2207,3589,"Superb baggage claim, the bags were already on the belt when I reach the baggage claim area. And there are very little walks thruogh the airport. Surely, it is a small airport serving just one island with mainly only domestic flights, but this is hust how it should work. Fast get baggage and fast get out of airport..."
2208,3591,"Such a cute, little airport."
2209,3593,"The observation deck is large as it is a base airport for JAC.The observation deck has horizontal wires, but it is so far away that the wires can be seen on camera.The 747 engine cowl and flapping information board displayed in the museum near the deck are highlights."
2210,3595,"Airport far from Kagoshima central, bus ride very expensive and couldn’t pay on board which was inconvenient. The airport was larger then expected. Nice viewing deck and a cool airplane museum in the terminal (with flight simulators!) Good choice of Omiyage too."
2211,3596,Smal Japanese airport
2212,3599,Small but cute airport. Very friendly and helpful staff. 3 air-bridges. 2 Bus Companies bring you to downtown Kochi.
2213,3600,"The restaurants in front of the security checkpoint are good. After the security check, there is no BLUESKY, only ANAFESTA. Souvenirs are possible."
2214,3601,"It is smaller airport with International flights from Dubai, Sri Lanka. Kerala is hot and humid. Be prepared to have lot of fluids and avoid traveling distances by road without AC. Kerala is beautiful all along. Food is something where you have to make compromises especially if you are vegetarian. If you can spend book 3/4/5 star hotels for better food and cuisine, this advice is for people who are traveling from outside to kerala. :)"
2215,3602,Kochi is local airport and airport have rich and colorful local products stores^^
2216,3603,"The international terminal at the small, old airport is similar in size to Gwangju Airport, but this one seems to be older."
2217,3604,"Well renovated, maintained, lovery view but a little old airport. 45 minutes from downtown kumamoto and frequently bus services available."
2218,3607,"It can't be helped because it's a small airport, but it would be nice if there were lounges for credit card companies and oral companies. It would be nice to have ANA and JAL shops as well."
2219,3608,"Since there is no taxiway, it was refreshing to make a U-turn at the turn spot on the runway bridge and head to the terminal. The approach changes depending on the wind direction, and it's fun to see Shimojishima Airport. Miyako Blue is more impressive than you can imagine from the sky."
2220,3609,"Even when I'm traveling, I always brush my teeth after every meal, but I always brush my teeth in the corner of the bathroom sink. At Miyakojima Airport, there was water in the courtyard of the arrival lobby on the first floor, and since there was no air conditioning, there was no one around, so I was able to brush my teeth without worrying."
2221,3613,Although the airport is somewhat far from the city. There are many direct trains and the approach path is beautiful.
2222,3614,"Access to NGO airport is best by train as the station terminal is inside the Airport. I wish the airport had more shops and restaurants after the security check. Make sure you had your meal before passing the security check as options are scares after. The Airport closes early so also be prepared. The best things to see and do are the deck from where you can see the runway. Another thing to do is visit the Boeing area called ""Flight of Dreams"" where a real Boeing (Made in Nagoya) is exhibited."
2223,3616,"On this day, a dream lifter came flying in, which is rare. Centrair is the only place where you can see the world's rare planes up close."
2224,3617,"It is worthy of being called the best airport in Japan. The traffic flow design, duty-free shops, and immigration are all very orderly and reasonable. However, there are various things to choose from, such as high-speed design and no fuss. You don't need to rotate to get to Kanayama, Nagoya, and other places by taking a Class 1 train from the nearest train station."
2225,3618,"Outdoor viewing area, excellent Star Alliance Lounge. Short distance to/from plane to ground transportation. Good rail connection to Nagoya and forward. Very open feeling, lots of light inside. Good restaurants on upper level!"
2226,3619,"I got here only this once but overall, it is a decent airport with ample facilities to help flyers kill their time before getting on their planes. There are two things that amazed me when I got here. First, the short walking distance from the plane disembarkation point to the immigration counters. Washrooms are available at certain areas and the cleanliness is maintained at high standard. Secondly, I was amazed by the convenience of the Meitetsu airport line that serves air passengers between the airport to the heart of Nagoya city. All within the reach in 5 minutes walk from the arrival. One must buy the train ticket from either the auto ticket machine or the ticketing counter but don't fret, there are airport volunteers who speak little English but are more than willing to help especially foreigners to get the right tickets to board the train. And their services are for free."
2227,3622,They check your every carry on and ask you to check in if exceed 1cm.
2228,3624,"The baggage drop machine is the latest. easy. Since it was a weekday, the X-ray examination went smoothly. Well, there are many people even on weekdays. Is the boarding rate around 60%? Restaurants are crowded. There are long lines at the famous Okinawa soba store. I didn't use the card lounge."
2229,3626,"Buy Po Tama using the FASTPIC app. Waiting time can be reduced. Daito Sushi was sold out by 6pm. Yui rail is very convenient. If you don't want to rent a car, you can use the Okinawa MaaS app to get discounts on Yui Rail, bus companies, and tourist facilities."
2230,3627,"There’s Some duty free shops in domestic terminal only this airport in japan. Mainly they sell fragrance and some cosmetics. The check in counter always gets SUPER busy, I would recommend you to be at the airport an hour before your boarding time."
2231,3630,So if you happen to have camera gear plus laptop and ipad be prepared to completely empty your bag. i thought it was a random thing last time but this is the second time in a row where they fully emptied my bag
2232,3631,"It was smooth check-in. I did not have baggage to check in, and I only had carry-on baggage. So, I directly proceeded to the gate when I arrived at Naha airport. And, I already had boarding pass printed out at home which saved my time to stop by the kiosk at Jetstar counter. But, by the time, I arrived at the gate, they just started boarding! Because, they use the bus to take passengers to the airplane (which takes more time to board, compare to use the boarding bridge). so you might want to arrive at the gate at least 35 min. before departure. They started boarding 30 min. before the scheduled departure time. In flight service was good. I purchased plus bundle fare ticket, so 500 yen worth of snack and bevarage were included. Flight attendant reminded me at the beginning of the flight that I can choose 500 yen worth of snack and bevarage from the menu. Even if I wanted to purchase the items of more than 500 yen worth, I could pay the difference in cash. Over all, it was nice flight. I think I want to use Jetstar on other trave opportunities."
2233,3637,"Only English information is displayed at the gate. On domestic flights in Japan, we should give priority to japanese people who cannot read English."
2234,3638,"What I remember is that the stewardess was very kind, and that she called my aunt Hideko by the wrong name when she came to pick me up. I pointed this out to her in a bossy way."
2235,3639,"Osaka Itami is my favorite airport in the world. South Terminal is all for ANA, North Terminal is all for JAL. Both feature a great little sit down bar-style quick order and eat spot, with some of the best Katsu Rice Curry I've ever had in Japan. The airport has an easy layout for check-in and security and features an observation deck with great views of the apron and runways! (this is accessible only post security). And as a Av-geek, Osaka Itami has the best departure in the world, with a left hand turn immediately after takeoff with amazing views of the airport from the air and of Osaka!"
2236,3640,"During terminal renovation, some departure area is very narrow. For one world traveler, not served lounge service but served area separated by planted wood ..."
