,Unnamed: 0,Content
1097,4393,"Clean, local airport that has most of what you require. Good staff"
1098,4401,Watch out for queues at security on Saturdays. 45mins to get to security then 15mins to get to passport control. The airport has outgrown itself.
1099,4416,Plane war parked at a position that's usually used for international flights. Other end of airport from AirNZ Lounge. No facility apart from two toilets after security.
1100,4420,What’s the point of priority baggage when once of your bags is first off and the other is last off?
1101,4421,"This is a 'part-time' international airport. The check-in desks are shared among the few airlines (other than Air New Zealand) that bother with this airport and only open three hours ahead of flight time. The internationals gates and the airline lounges open around the same time. So if you have a mid-late afternoon flight and have checked out of your hotel or finished your meeting mid-morning, find somewhere else to kill some hours (Te Papa is always great!) or you're going to be uncomfortable and bored out of your brain waiting to check in for your flight."
1102,4431,I would say the airport is not so security conscious for arriving passengers because from the plane I just walked straight to the car park apart from those who had to take their bags at the baggage carousel. And not so many gates unlike the Airport at Lagos.
1103,4435,"Awful airport. Air conditioning became functional just 2-3 years ago. People are trying to get money out of you from check-in to boarding. I once said something the officials didn't like and they asked me to open my baggage. They then proceeded to search intentionally and incredibly slowly, holding up everyone else in the queue and causing me to miss my flight. I'd guess that >70% of all flights from this airport are delayed. Speakers are old and very muffled. You cannot understand anything the speakers say. Lounges are atrocious. You need to pay money to get more than 1 snack!!! (On top of the entrance fee). Everything is ridiculously marked up (guessing 700% of the normal price). The only reason why I did not give this airport 1 star is because, compared to other African airports, Murtala Muhammad isn't half bad."
1104,4436,"Upon landing we were directed to a parking bay on the old ""B"" terminal, shut down and had to wait for a tug to drag us literally 2 meters into our final parking position. After about 15 minutes wait the captain announced that our ""normal"" parking bay (A42) was now available and that we had to sit tight for another hour whilst the Nigerians found a tug to take our plane across the apron to the ""A"" terminal for deplaning."
1105,4437,"Make sure to be well tempered with thick fur if you do not want to bribe the officials. Usually a few dollars will do fine, but as this system is something one should not suppert, just bring plenty of extra time at the airport. In the best case you have somebody in Nigeria to call (police / government / transport agency or similar) so the officials get afraid and let you free. Not something I would suggest for beginners. Just avoid this Airport and use Abuja ABJ instead and fly domestic into Lagos LOS."
1106,4438,"Awful airport No Wi-Fi available except for the lounges Very poorly maintained facilities Everyone is trying to get money from you at every step, from check-in to the customs"
1107,4439,"Absolute worst airport on the continent. I've been to various airports in Africa, but MMI takes the cake. Nothing works, electricity supply is (hopefully) not grid-power, staff are there to fleece you, immigration ""rules""change constantly - a ""STR"" visa which was valid at a prior entry, no longer ""works"". The pits!"
1108,4442,"Among a couple of 100 airports I know, this is definitely the worst. Some ""special"" people are permanentely guided around you when you queue and the staff in general is something between inefficient and completely useless. Try to avoid this airport, if you can!"
1109,4443,"Muritala Mohammed Airport in my own view is one of the worst airport in the world. The moment you get off the plane and enter the jetway, the first person to welcome you is the heat. It is like as if you are entering an oven. Having left the jet way, you will have to battle the heat when going through the medical check as well as the security check. The Air conditioners are too weak to cool the scorching heat. After passing the immigration checks, other airlines will have to wait for passangers of other airlines to claim their baggages before they can reclaim theirs and you will have to battle the security guys asking for bribes. Unlike Dubai and Heathrow where trolley is for free, you pay to use the trolley. Its so disgusting"
1110,4458,"A compact and fairly efficient airport in itself. However, it has major issues with public transportation, so most of the time you're forced to take a 20 EUR taxi. Also, the wifi connection is ridiculously bad and you only get it for 30 minutes. No smoking facilities on the airside."
1111,4468,Good but could get better gates
1112,4470,"Very small, one shop with limited selection. Gates were easy to access and queing was fine. Not enough seating in the gate wating area. Disorganised and unprofessional boarding procedures and staff."
1113,4471,"10ms, 8 gr"
1114,4472,Weird airport Wayfinding is not good. But once you’ve finally found your way you have to go out of the airport and re-check in before connecting to other flights. Security with all ‘new’ passengers took pretty long.
1115,4473,Ended up being outside the terminal when having a connecting flight. Very bad signs at the airport.
1116,4476,"Useless for international to domestic traveling, due to the customs setup. They should have an option without new security for passengers with carry-on"
1117,4487,"Bagade takes 30 minnuets after pasagers has comed to bagbelt. Only one plane and its take so long time. Many groundhanlers on work, but only one work."
1118,4488,"This airport does not seem to care about ""priority"" tags on luggage. Had to wait until almost all luggage were out before mine arrived last night. And several priority pieces were among the last delivered. Arriving the airport the check-in area can easily get pretty crowded with buses arriving from several places at once. Also getting your luggage sent might be a hassle. Finding service staff to help you at these times close to impossible. Limited and expensive food options. No lounge facilities. I have only domestic flights here. International flights mostly charter. Basic airport that unluckily is my ""home"" airport."
1119,4495,Haugesund Airport is poor and shitty.
1120,4496,"Small, but okay :)"
1121,4500,VERY basic facilities. Had to wait until almost departure time before immigration people started work.
1122,4501,http://flightdiary.net/add-flight
1123,4504,"All function until you get a trouble with your flight, luggage. Do not expect any help. They keep to misinform you to avoid extra work."
1124,4509,"Basically a duty free shop which offers flights as well. Norwegians love it, but I think it's annoying... Quite personal atmosphere."
1125,4518,"It's a magical place, probably one of the most exotic places to visit."
1126,4519,Nice place.
1127,4520,"I general it is a perfectly fine airport, but they are impressively slow at delivering checked luggage. On my most recent trip i waited for 50 minutes for them to move 20 pieces of checked luggage 50 meters."
1128,4521,"Had to present ID at the gate after security and before gate opened. PA was at times uninterpretable, causing confusion."
1129,4524,Very small airport for my taste.
1130,4527,very little but efficient airport. very crowded place before boarding.
1131,4546,"Airport is far away from the centre (like all Oslo airports). Transfer is very expensive. On the other hand, if you rent a car, the airport is right next to the highway to Oslo. Security check took 20 minutes of waiting in line. It didn't seem like they were ready for two departing flights."
1132,4549,"Ok airport, but the food options are bad."
1133,4556,"I think this is the smallest airport I've ever been to. Hard to find electric socket, hard to find place to seat, seems in the middle of nowhere. However, I must admit that WiFi quality is very high and workers at this airport are more than nice."
1134,4557,A glorified bus terminal. Not particularly inviting; and very far from Oslo city centre. If you're heading into Oslo -- fly elsewhere.
1135,4565,"Shame, but not workinig jetbridge - because of not qualifide personal or technical issues is a common ""wellcome"" in SVG"
1136,4572,Quite small airport if seen with internationally eyes. No lounges and few Food services. Good fast track service.
1137,4577,"crowded, bad information policy, hilarious gate assigning. just two crowded shops, toilets dirty and with queues. never expected such a bad airport in a contry like Norway, where usually all airports are really efficient and comfortable"
1138,4580,Beware: no facilities to claim your tax free. Tax free shopping in Tromsø is a joke because you can‘t get export stamp from customs
1139,4582,"Tromso Airport was near to the central. It took merely about ten minutes travel by Airport Express Bus. It had fix schedule time of the bus. After arriving the airport, the departure hall for checking-in was the same area of the exit of the baggage reclaim. The baggage reclaim was a public area with a few seats which were the only rest place before the security check. The check-in counters were designed as bag drop only. The whole preparation procedure needed to be completed from the self-check-in kiosks. The hall only provided ATMs, a few service counters and a post stand. It can be recognized as a simple function airport. After completing check-in on the ground floor, departure was on the first level. There was restricted area on the first floor, where passengers carried out the security check. Due to the nighttime of the flight, there were only a few officers. Passports weren’t required throughout the whole process even at the boarding gate. The departure lounge obtained an aisle with about ten boarding gates. It was a totally tiny airport that I had barely seen."
1140,4598,"90 minutes waiting in line for passport control, complicated connection to wifi, no electric or usb plugs, no public transport at night, otherwise nice modern building"
1141,4600,"I was traveling from Pakistan Karachi to Frankfurt transit through Muscat transit time was 13 houre but, on Muscat airport airport official haven't give me hotel or accommodation for this long stay if anybody traveling by Oman let me tell you if you are on economy and expecting them to do something for you during transit time then you are wrong. Food was good crew was also good but, journey with Oman air was difficult."
1142,4601,"I was traveling from Pakistan Karachi to Frankfurt transit through Muscat transit time was 13 houre but, on Muscat airport airport official haven't give me hotel or accommodation for this long stay if anybody traveling by Oman let me tell you if you are on economy and expecting them to do something for you during transit time then you are wrong. Food was good crew was also good but, journey with Oman air was difficult. They are not helping if you don't know anybody on top post when departing from Pakistan."
1143,4617,"They did not let us leave in Isb airport, Worst experience from flying Isb to Beijing, the flight was shown from Karachi to Beijing but now they always routed this flight from Islamabad to beijing and keep you inside the plan for 2 hours, too bad , i will prefer to fly directly from my city Karachi"
1144,4621,Passport queues huge. Then there is another long rechecking queue ... didn't see the need for rechecking.
1145,4630,Check in is a hell on Lahore airport as there are more Protocol pushed passengers than normal passengers. Even Emirates Business and Gold lane is also like a Bus Stand Lane on Lahore Airport. I think Emirates has no better staff to post on Lahore Airport.
1146,4631,Its hell getting to Lahore airport as there are several lanes terminating to the airport security but only 1 lane passes through security which creates the most of the Chaos. I would rather drive 5 hours to Islamabad then to attempt Lahore Airport. Designed and built very bad and w/o any research.
1147,4639,"Immigration, baggage claim and customs are so poor. It takes an hour to clear whereas these are just within 400 meters from each other. Its always a nightmare to travel to Multan."
1148,4648,Peshawar Airport one of best attactive airport of Pakistan.
1149,4655,Sialkot Airport is first airport in Pakistan which are totally controlled by Silakot Exporters... Very Good and excellent.
1150,4656,goooooooooooooood
1151,4662,"We had a big delay because of technical problems of Wingo, but there were no options in the airport to spend the time... just a little coffee and no shops. Internet did not work. Tocumen (PTY) and Marcos Gelabert (PAC) are much better options."
1152,4663,"Out of the city, it is the smallets one with no facilities. There were not even taxis when we went out, so we had to wait almost halg an hour for them. Tocumen (PTY) and Marcos Gelabert (PAC) are much better options."
1153,4674,"Avoid transiting through here. This is a horrible airport in so many ways. The terminal is humid and dirty and the food, being of limited options, is overpriced and disgusting. Staff treat you horribly and there are very few seats, and there are only 30 minutes of free WiFi. Avoid coming here at all costs, you won’t like it."
1154,4678,Old & in need of a freshen up.
1155,4680,A shed
1156,4689,"No need to show up early at this airport. No lounge, no food after security, just a vending machine or 2, but those at least have beer. Check in was super fast, and security was one of the quickest in the world. 20 minutes before boarding is a great time to show up here."
1157,4692,Hardly any amenities. The vending machines that were there only worked 25%-50% of the time. Security was good and so was checkin
1158,4696,"I had very good times in Cuzco! The airport is nice, not an A-class but acceptable. Friendly people. I'll shall return."
1159,4697,"Small, uncomfortable terminal, extremely hot, without drinking water, if you need water you will have to pay a lot in the few shops in the terminal, few VIP lounges."
1160,4701,"The only good thing about this airport is the immigration, but only about 88% of the time. This airport is very old, and very inconvenient to get to and from, especially for tourists in the Miraflores or Barranco neighborhoods. It is an easy 45 minutes if you are lucky to and from the airport, but is often an hour or more. The check in area is putrid, with the airlines (LATAM) making you do everything for your own checked bags. They sometimes cordon off the check in areas, and do not let people pass, often telling you to get to the other side, by taking the stairs, crossing the airport, and then taking the stairs back down. security is half and half. At times they just stop letting people through security for 10-20 minutes, while all the employees take a break. When you land, and exit the airport, you will be hounded by taxi drivers left, right, behind, in front of you. Even once you get through the doors, they will still follow you through, and attempt to talk to you about why they are better( More expensive) than the uber you ordered."
1161,4703,"The airport is a little small for a capital airport... But once again, it's a good one when you have to leave Lima. It's a totally different matter for people who arrive... Especially for what concerns baggage claiming. We waited 20 minutes at the terminal, and we were the only ones around for a national flight, I can't really imagine why it was so long to take out our baggage (in Cusco it was already there when we left the airplane)."
1162,4714,"The airport is messy, old and really unorganized. The check-in is chaotic, nobody follows the line and they treat foreigners in really rudely. They are just keep sending you from counters to counters and they are extremely slow. I went to check in and I was there on time, but I had to wait in the line more than half an hour and there were only a few people in front of me. There is no internet, they do not have any restaurant in the terminal only some small counters with old, oily things. Even if you have roaming, the connection is really bad at the airport, so it is not working. They have a very high terminal fee for international passengers."
1163,4717,Airport closes after last flight. Reopen at 4.30am. No one allow to stay in terminal when close. Bench provided outside terminal. Free wifi near departure hall. 24hrs convenient stall at arrival hall. Slow immigration process.
1164,4718,"Bacolod Silay Airport is in dire need of an upgrade, as there are only 3 airbridges and the terminal is quite small. Due to various delays from MNL, 4 airplanes landed within 32 minutes of each other and the departure area was packed with about 700+ passengers, some sitting on the floor and blocking access to the queue of the boarding gate. They do not have proper restaurants compared to say, ILO but mostly food stalls with a handful of tables in the pre-departure area. They do have Spa Natura that offers massages (for a fee) which is a good way to spend those extra hours which are caused by delays coming in from MNL. They also have a children's playground area but the lounge was inoperational."
1165,4730,"What a debacle this place is. Stood in line for 90 minutes as PAL ground agents said the system was ""down"". Staff sat there chatting whilst one was actually asleep. With 60 minutes to STD the supervisor decided to initiate manual check in of nearly 200 passengers, what a joke! Needless to say this delayed the flight and I missed my connection in Manila. Once airside the departure lounge was rammed, standing room only. Couldn't get to any food or drink outlets due to long queues and the fact that they were all understaffed. What lounge??? This is what happens when you have people who pretend at playing the airport game. It turns into a pile of 5h1t!"
1166,4732,"To do, nothing at all but joust except a little store."
1167,4735,The airport has a runway of 1700 meters which is very short for jet planes. There are no international flights from this airport. Departure terminal and arrival are in 2 different locations. There is no public transport to/from the airport. You can take a tricycle to/from the jetty port or take a shared van to the jetty port.
1168,4736,Craziest airport I've landed at. Love the outdoor departure lounge!
1169,4741,"very long queue for departure tax (even when it is already included in your ticket), then further queue for immigration with 2/3 counters open for hundreds of passengers."
1170,4746,"Unfortunately, the airport disappointed me in many respects. Exit fees that no one informs about, old terminal, dirty and thieving staff. Average experience."
1171,4749,Very bad ergonomics. Almost zero well known retailers and environment is quite bad when you compare it to other airports. Airport staff took 13 minutes to check us in. Otherwise seamless.
1172,4756,I love this Aiport <33
1173,4757,No WiFi!
1174,4758,No WiFi
1175,4761,"Very basic airport, with limited and poor quality food options. Two flights are enough for the departure hall to be packed."
1176,4769,Worst airport I've ever seen. It's half way under construction and they will only let you in 3 hours before your flight.
1177,4771,Very small airport!
1178,4773,"To change airport Terminals at MNL expect 3+ hours! The bus ""shuttle"" only runs once an hour or less, thus overcrowded. TAKE A TAXI INSTEAD!"
1179,4776,It's time for the Philippines to get a new airport and have it managed by aviation professionals instead of retired generals.
1180,4777,"The only thing that could improve this airport is a new airport, run by aviation professionals and not ex-military officers."
1181,4778,"The stupidest airport and crew of the world. The lounge for business class is also the worst one I ever seen - no space, no variety of food and drinks…"
1182,4780,Airport was HOT. Should increase the aircond. not many F&B options inside the departure gates so eat before gp through security & immigration.
1183,4784,"I have been to many airport but I think one of my worst experince was in PPS airport. The terminal is dirty and really unorganized, the check-in agents are rude and really unhelpful and if they see you are a foreigner, they treat you in a relly bad way. You need to pay a terminal fee, but they do not provide anything back. The security is not checking anything much, so I do not even find the place safe. There are limited food and cafe options, no wifi and it is very crowded."
1184,4786,"Overcrowded, not enough seats, not enough standing room, hot, aircon seemingly not working. no departure board, inaudible tannoy announcements. Our flight was delayed by an hour and no information was given. Thank God we finally got away."
1185,4787,Basic rural airport. Nice location next to the sea!
1186,4788,Regional Airport of Eastern Visayas. This airport needs to upgrade its facilities and expand as an international airport
1187,4792,Really nice airport :)
1188,4793,small.. too small.. ;/
1189,4794,Nice free wifi
1190,4803,"The worst airport. Even domestic flights, which have not been repaired for a year now, will be corralled upon arrival."
1191,4804,"Look for more at Dnischensky airport: passengers from non-EU flights are accepted into the pens, you can spend 2 hours on border control, there are no toilets in the area, in 2021 construction is still ongoing"
1192,4805,"The worst Airport in Poland. Security service is extremely slow. Staff is lazy, rude and uneducated to the nowadays laws."
1193,4806,"It's an airport caricature, not a genuine airport. Driving up to the disembarkation terminal is not allowed (!) - it's strictly for buses only. The area has high curbs everywhere, making it difficult or even impossible to navigate with a pram and larger luggage. It's a disaster."
1194,4808,"Very cheap and very bad airport. Dirty toilets, unpleasant staff (security check is a road through hell)."
1195,4810,"Very long waiting time for passport clearence, because in the same time 4 aircrafts from different countries had arrived, and there too many people."
1196,4812,The Airport was too full. There were many flights but all in one gate-zone. The air was very stuffy and even the employees could hardly get through the crowds. Also the security check point was soo full.
1197,4813,"Terrible quality. Up to 3 gates next to each other, 3 departures at the same time and a tiny waiting room. Terminal under construction"
1198,4814,"Reconstruction zone forced to walk outside through muddy ground, awful solution. Not so nice security check, airport far away from anywhere with poor public transport."
1199,4820,"One of the slowest airports. They have time for everything. Be-boarding very slow (missing busses and filling busses to max), waiting for baggages takes ages. Mostly it is crowded and limited space to seat."
1200,4821,"The toilets at this airport are terrible. Small, dirty, and smelly. This is one and the biggest disadvantage."
1201,4823,"This is the most expensive airport in the world! 0.7L bottle of water €2.50, small latte coffee €4, sandwich €7.50. All of this in Poland! The Internet is horrible too. Given the prices and flaky services, one of the worst airports I've been to."
1202,4827,New super terminal
1203,4829,The new terminal is really nice with free Wi Fi. Good access to the airport from car park and ect.
1204,4832,ok t3
1205,4833,Small but very good airport .
1206,4837,"The major issue with this airport is that it's not used that much, since there are couple of flights during the day. Thus, getting to the airport with public transportation is a bit of a hassle - I couldn't find any bus/train which was ok for my 3pm LOT flight to Warsaw. After getting to the airport there is heavy security control, maybe they are bored but went through all my belongings piece by piece. And after that you're on the bright side already, right? But.... nah. Smoking cabin, placed in the very center of non schengen zone looks like abandoned, stinks and is full of cigs leftovers falling out from ashtray. Business lounge is usually closed, I needed to ask the guy from the nearby cafe to call BL Lady and she came after 15 mins or so to open it. Later not better at all - she couldn't check me in, while she handled it it turned out there is no Wifi at all. Food and beverages selection is another story, way below decent, but at least someting was there. I think the worst airport in PL to fly from. And I used most of them. Cheers."
1207,4838,Unbelievably small non-Schengen glass box (its difficult to name it as a zone). Very uncomfortable even with only one A320 departing at that time.
1208,4848,the worst airport in Poland and probably one of the worst in the world. They had three flights close to each other so all of them were late only because of organization mess. Our flight started one hour after time so lot of passengers lost their connecting flights in Frankfurt Airport . We had to run to catch our flight. It is not the first time how they work like that. It is rather regular practice. They do not care about passengers
1209,4849,the worst airport in Poland a probably one of the worsted in the world. When they have 3 flights close to each other for sure everyone will be late. They are no able to start more than one plain per hour. There is business lounge where is nothing. Really nothing to it and nothing to drink
1210,4850,"the worst airport in Poland and their lounge is one of the worst in the world. Rude stuff, unfriendly facilities stupid organization. Huge queues, Hell on earth. Avoid if possible"
1211,4853,"The worst airport in Europe and one of the worst in the world. Inefficient, uncomfortable, with horrible stuff. Long .... very long time to security check even though they have only few flights a day"
1212,4854,"Terrible airport. Everything is wrong but stuff is the worst thing of all. Very rude, unhelpful, the do not care about passengers. Unfortunately I had to use that ""batustan"" airport quite often. Many times heard that someone missed flight because mess in airport. But they do not care very unprofessional ."
1213,4855,"Horror, the worst airport in Europe. We were almost 2 hours before our flight and stayed 1,5 hour to security. We cought our flight only because it was delay. Terrible situations, people were desperated they almost fight to each other. Stuff was rude and unhelpful. The did not care that some passangers may not be able to catch flight because of terrible organization on this airport."
1214,4857,"obmacywanie nieprzyjemne, teraz już są od tego maszyny wszędzie. unpleasant security touching, now they have machines for that everywhere"
1215,4867,Hopeless airport. the staff has too much time due to few planes flying. she is rude and annoying
1216,4869,Worst location ever. No reasonable public transportation. Lady at check in desk was quite helpful. Overdiligent security. Cafés and shops are ok. If it rains you still have to make your way to the aircraft over the apron. You couldn't possibly expect shorter taxi time.
1217,4870,clean and nice
1218,4872,Great airport :))
1219,4874,The new terminal looks preety good
1220,4876,Gotta give one star here because WAW pretend not having a baggage wrapping station is a normal thing and they used the pandemic as an excuse XD
1221,4883,"Extremely rude staff at the security check, being treated like this can't be the standard of any (big European) Airport. I wouldn't recommend Warsaw airport to anyone who is interested in a smooth and comfortable journey. The LOT Lounge is heavily overcrowded and the staff at the entrance is impolite and disinterested."
1222,4885,Took so long to check in bags we almost missed the flight even though we arrived 2hrs before the flight.
1223,4888,"Small, really far with awful transport. When you land you have to walk through all airport oudsite during rain and heavy wind"
1224,4889,"Terrible airport, I've never seen anything like it. Typical Ryanair airport that has nothing to offer, is overcrowded, has hardly any waiting room, toilets, food facilities, etc.."
1225,4890,There are few gates and overall the space is really tight and confusing. Stuff at security check is rude and unhelpful.
1226,4891,"Good transport to Warsaw (bus + train, together 50 mins travel time) available each 1 hour. Okay prices for transport, though the airport bus doesn't offer discounts for students/pupils/elderly etc, only the train does. Very rude security check staff. At the rush hour the queue is quite long, 20-25+ mins. Free wifi for 60 mins, then reconnection available. Pathetic availability of seats in the departure hall, lots of people are forced to stand or sit on the floor. Only one small duty free shop available, in my opinion has fewer fragnance available than other regional airports. Not many souvenirs either (only folk ones, no Warsaw pencils, postcards, bags and so on). Flights took off exactly on time."
1227,4892,"Good transport to Warsaw (bus + train, together 50 mins travel time) available each 1 hour. Okay prices for transport, though the airport bus doesn't offer discounts for students/pupils/elderly etc, only the train does. Very rude security check staff. At the rush hour the queue is quite long, 20-25+ mins. Free wifi for 60 mins, then reconnection available. Pathetic availability of seats in the departure hall, lots of people are forced to stand or sit on the floor. Only one small duty free shop available, in my opinion has fewer fragnance available than other regional airports. Not many souvenirs either (only folk ones, no Warsaw pencils, postcards, bags and so on). Flights took off exactly on time."
1228,4893,"i personalky hate this airport, victim of battle between two owners. overcrowded, no space, no normal shops, ver expensive vs level of service and with most idiotic transfer from city ever"
1229,4894,"Horrible - small, boiling hot, barely any food options and no where to sit! Reasonable duty free though"
1230,4895,"A shop, a café and a Relay : that's it. There's nothing more, passengers are on the ground because there are no seats..."
1231,4907,We were waiting 30 min for a result of Covid test and then we had to wait for an hour to pass the passport contorl. Automatic gates for passport contorl were closed and people form 4 different planes were waiting for more than hour
1232,4908,"It's a small airport. Need to go down the stairs, take a bus and so on. Not so much to offer when departing as it is a small terminal. Security fine. Everything else ok."
1233,4910,Should be closed! Insane security control probably they all not like cosmeticks. Amateur crew at the check in. Unfortunately highly not recommended.
1234,4913,The thing about small airports is that everyone treats you like a person and not a commodity. This is what it is like in Zielona Góra (IEG)
1235,4918,Good facilities check in car rentals good gates but very rushed security and passport control was busy
1236,4926,Delay about half an hour due to missing airport buses. Long standing in the queue at the gate. Half of seats behind security check not available due to coronavirus measures.
1237,4930,"Dirty, overcrowded , disorganised, understaffed. As the islands main gateway , this shambles of an airport is not showing off how fantastic the island actually is."
1238,4944,"Terrible airport, very far from the city, the roads to get there are terrible, the staff are terrible, the security staff are terrible, the wifi is terrible, there is no restaurant in good condition, the bathrooms were very dirty."
1239,4947,"IN APPROACH IS VERY TURBULENT WHEN THE WIND BLOWS FROM NORTH QUADRANT, AND SOME DAYS WHEN THE WIND FROM SW-W THE AIRPORT IS CLOSED BECAUSE OF FOG AND MIST. LIMITATIONS ON LANDING AND TAKE-OFF WITH Airbus A320, WHICH SOME TIMES OUR BAGS STAY BEHIND."
1240,4949,"WiFi is not free, need to pay. Duty Free store is very small . Food and retailed sevices expensive and poor terminal facilities. Baggagem claim to small and take a long time to get our bags. Long distance from the city of Horta and should be called Castelo Branco Airport."
1241,4956,"Terrible airport, overpacked and a really bad image for any tourist entering in Portugal via this city."
1242,4957,"Lisbon Aiport is currently overloaded and ending up for not providing a quality response to passengers that pass by. Resulting in a extreme disorganization, especially in the Security Check. Last time I've been there it took me 1 hour to pass by the security an extremely slow process, even though I had Fast Check they demand me to go on the normal queue. Not only that the boarding process are getting more slower, the aiport staff itself tries to scam passengers about the cabin luggages, trying to make us pay even knowing the luggages meets the requiriments (most of them). For the past 1 year and half I've had a few problems everytime I come to this aiport. From now on I'll trying as much as possible to avoid this airport and making my stopovers if necessary at OPO (Porto Aiport)."
1243,4959,"The airport is full of homeless immigrants asking for money and sleeping everywhere, leaving a messy and dirty environment. The bathrooms are always dirty and some things are broken."
1244,4963,"Not enough condicions! Poor Wi-fi, no place to eat, baggage claim terrible, theres is nothing to do in this airport. Very confused check-in, people dont respect the line, and there is no people to get information about the flights. When wind blows from north side, you have to take a boat to Faial island to catch the plane to Lisbon , because in Horta airport there a flight almost every day."
1245,4965,"MUITAS ESTRELAS E POUCOS VOOS. FEW FLIGHTS AND MANY STARS. IN APPROACH IS VERY TURBULENT WHEN THE WIND BLOWS FROM SOUTH QUADRANT, WICH BY THE WAY IS PREDOMINANT. THE AIRPORT USES AN ADMINISTRATIVE TIMETABLE (CLOSED FOR LUNCH.)"
1246,4968,Few flights and many stars
1247,4979,"Porto Airport, also known as Francisco Sá Carneiro Airport, has several areas that could benefit from improvements to enhance the passenger experience. One of the primary concerns is the security check process. Currently, passengers are required to remove electronic devices from their bags and place them in separate trays for X-ray scanning. This procedure often leads to delays, discomfort, and the formation of long queues. Many modern airports have adopted advanced 3D X-ray technology, which allows for faster and more precise screening without the need to remove electronics from bags. Unfortunately, Porto Airport, much like Lisbon Airport, has yet to implement such technology, a change that would greatly improve efficiency and passenger convenience. Another significant issue is the limited operating hours of shops and services at the airport. Most facilities close after 10 PM and do not reopen until 5 or 6 AM the following day. This can be particularly inconvenient for passengers with very early morning flights or those arriving late at night. There are limited options for dining, shopping, or even waiting comfortably during these hours. The situation is further exacerbated by the restricted hours of the airport's only VIP lounge, which does not offer extended service to accommodate these passengers. Extending the operating hours of the VIP lounge, at least, would provide a much-needed amenity for travelers during these off-peak times. In summary, while Porto Airport provides a functional and generally satisfactory experience, there are key areas, notably in security screening and facility operating hours, where improvements could significantly enhance the overall experience for travelers."
1248,4980,"Porto Airport, also known as Francisco Sá Carneiro Airport, has several areas that could benefit from improvements to enhance the passenger experience. One of the primary concerns is the security check process. Currently, passengers are required to remove electronic devices from their bags and place them in separate trays for X-ray scanning. This procedure often leads to delays, discomfort, and the formation of long queues. Many modern airports have adopted advanced 3D X-ray technology, which allows for faster and more precise screening without the need to remove electronics from bags. Unfortunately, Porto Airport, much like Lisbon Airport, has yet to implement such technology, a change that would greatly improve efficiency and passenger convenience. Another significant issue is the limited operating hours of shops and services at the airport. Most facilities close after 10 PM and do not reopen until 5 or 6 AM the following day. This can be particularly inconvenient for passengers with very early morning flights or those arriving late at night. There are limited options for dining, shopping, or even waiting comfortably during these hours. The situation is further exacerbated by the restricted hours of the airport's only VIP lounge, which does not offer extended service to accommodate these passengers. Extending the operating hours of the VIP lounge, at least, would provide a much-needed amenity for travelers during these off-peak times. In summary, while Porto Airport provides a functional and generally satisfactory experience, there are key areas, notably in security screening and facility operating hours, where improvements could significantly enhance the overall experience for travelers."
1249,4993,It's also a military airport so no photos outside airport! and might wait for 20-30min. on the runway till some military plains will land.
1250,5003,Hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh yes
1251,5006,"No public transportation in the airport on Sunday. No Uber in the airport,. Can't really walk outside of the airport. If you coming to this airport during sunday, taxi is the only way that you can get out. Which is over price"
1252,5024,Business fast lane at customs was closed had to wait also priority tagged luggage arrived very late after non priorities it took about 40min of waiting at belt 8. Also deboarding was by bus not air bridge
1253,5033,"What a hell to go to the airport with public transport, from the south of the island ! The Reunion authorities must create public shuttles to link the biggest cities to the airport from the first flight of the day until the last flight."
1254,5040,"The only thing that is ""International"" about the airport is it's name. The bad: No parking lot and rude people at security. Very crowded. The good: Once inside the plane the service was good and the stewards were very nice. The rest of the flight was OK."
1255,5041,"Very small airport, bad conditions, no parking for passengers. The terminal is very small, people are very crowded. Few flights, poorly organized staff. The runway is long, this being the only good thing about Bacau airport."
1256,5043,Very poorly organized airport..
1257,5044,http://www.youtube.com/watch?v=EqeWZiRyxF4
1258,5045,"It's the worse I've seen in my entire life. If you can - avoid it. It's even worse than a bad joke. The check-in is hell on earth, you have to see to believe it. But if you can try not to see it yourself, just trust others."
1259,5046,Jirka...you should just try to imagine when it comes to leaving from there ;) It's pure fun!!
1260,5047,It is not an Airport - it is bad joke.
1261,5049,"Check out went good, although the people that arrived as last in the queline had to wait for over 1 hour. Bagage pickup with in blink of the eye"
1262,5050,"Very small and poor, no offence to no one but it's almost a third world airport."
1263,5052,"No duty free available, the bathrooms are always dirty and smell bad. The two stars are there only for the fact that in wintertime Bucharest Airport isn't that busy and all the procedures went well"
1264,5053,"Worst airport in Europe with the motto self-service and without electricity. The airport is overcrowded and not designed for the high number of passengers. During the security check you first have to get the boxes out of the air area by yourself, then go back and let yourself be checked. The employees don't care anyway because they only talk to each other or are on their smart phones. In principle, all employees are only on their smart phones or talking to each other instead of working. There is no drinking water at the airport, you can only buy overpriced water. In general, the airport impresses with poor service and high prices at LHR levels (it is still Romania). Everything is broken, seats, toilets, doors, automatic passport control, etc. The smoking area is always open (door broken), so the whole terminal smells of smoke. In addition, there are no power sockets throughout the airport, so anyone who needs electricity is lost."
1265,5055,"Very dirty, very crowded, not enough seats available, no drinkable water, extremely pricey, thankfully having a 22 min connection by train to the city."
